gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,avg_monthly_spend,num_services,has_internet,Churn
0.990531829475428,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.10704778280226633,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,-0.5172074769706297,-0.2561760960267671,0.16029980106503197,-0.30107902563343175,-0.176010571085054,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.7073594915983407,0.3274383095561751,-0.9915883008000169,0.17225017980603607,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,0.3436033691154218,-0.49903410427522643,-0.5057718797025318,0.16303657130412444,-0.661003705729825,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.7888002190384014,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,1.5707489619921842,-1.2051132934870794,1.3348626109585968,-0.8046983579993692,-0.7467925377037582,-0.5057718797025318,-0.35395144083311963,-0.176010571085054,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,1.0345302279174904,-0.6540119291623984,-0.2594354906780068,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,-0.5377471627654142,0.29042586511010604,-0.16609215386516357,0.16029980106503197,0.10576536827189674,0.7939756982044881,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,1.0345302279174904,1.5290240978948397,-1.2774445836787656,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,-0.6717545979860794,-0.9877521830446218,-1.1718435604700956,-0.3681551050040885,-1.145996840374596,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,-0.9666223112813243,1.5290240978948397,1.369379058123207,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,-0.5377471627654142,0.4898415051300408,1.2865528022168768,1.4924431626001597,0.19532992378288133,1.278968832849259,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,-1.4943441130683104,-0.9986788067569455,-1.1718435604700956,-0.7761934038441962,-1.145996840374596,-1.9014032205393272,0
-1.0095586736769342,-0.43991649313097614,1.0345302279174904,-0.6540119291623984,0.3106496014024181,0.3274383095561751,1.1170338014145118,-1.183233637371519,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,-0.27126152094604356,0.042904357868740424,0.16029980106503197,-0.12205443001678712,-0.176010571085054,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,1.0345302279174904,-0.6540119291623984,1.3286586944031769,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.1465472894797348,-1.1214051291685294,1.5707489619921842,0.8297975015331794,-0.5377471627654142,-0.16490651293541178,0.6738230628094296,1.4924431626001597,-0.13672415191836582,-0.176010571085054,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,1.125056875803025,0.3274383095561751,1.1170338014145118,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,0.3712710329765761,-1.2051132934870794,-0.5377471627654142,0.5247392421335293,1.1324542968921636,0.8263714818325958,0.22921571223048132,1.278968832849259,0.5259273725834718,0
-1.0095586736769342,2.273158691738958,-0.9666223112813243,-0.6540119291623984,-1.1145631287986442,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,-0.1615829189350795,-0.8803401608543835,-1.1718435604700956,-0.15350223022032256,0.30898256355971704,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,1.0345302279174904,1.5290240978948397,-1.1145631287986442,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.5105602889699654,-0.9047539908055555,-1.1718435604700956,-0.33584176901513435,-0.661003705729825,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2367242199587352,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-0.4590445819648154,-0.9530960229873521,-1.1718435604700956,-0.08829853438546913,-0.661003705729825,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,1.0345302279174904,1.5290240978948397,-0.0965540357978854,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,0.09433381909050333,-0.1243723178726542,0.16029980106503197,-0.0034210727614224844,1.278968832849259,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,1.0345302279174904,-0.6540119291623984,0.14776814652229667,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,1.0182929511828682,0.5263688276613012,0.16029980106503197,0.48840475375072334,0.30898256355971704,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,1.0345302279174904,1.5290240978948397,0.9214550572028734,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,1.5707489619921842,0.8297975015331794,-0.5377471627654142,0.142525932095321,0.6890099660701949,0.8263714818325958,0.049205501343036515,-1.145996840374596,0.5259273725834718,0
-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.055833672077855064,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,0.6643301901474837,0.14634306234540656,0.16029980106503197,0.2872323144492929,0.30898256355971704,0.5259273725834718,0
-1.0095586736769342,2.273158691738958,1.0345302279174904,1.5290240978948397,-0.1779947632379461,-3.054010391622917,0.06272275030724751,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.9592454790148186,-0.5775733510801726,0.16029980106503197,-0.5293390650437414,-1.145996840374596,0.5259273725834718,0
0.990531829475428,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.6666391278783103,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,-1.5225946620711341,-0.8631445247495343,-0.5057718797025318,-0.7658894063987389,-1.145996840374596,-1.9014032205393272,0
0.990531829475428,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.0738427650786138,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,-1.4740520496274196,-1.4827115340671475,-0.9498069988800061,-1.1718435604700956,-0.7440449318143695,-1.145996840374596,-1.9014032205393272,0
